name	x	y	z
C22	-0.06	0.04	-0.06
C23	-0.08	0.02	-0.05
C24	-0.08	0.00	-0.04
C26	-0.06	-0.03	-0.06
C27	-0.06	0.04	-0.08
C29	-0.07	0.00	-0.06
C30	-0.07	-0.01	-0.07
C31	-0.06	-0.03	-0.08
C32	-0.07	0.00	-0.08
D1	0.01	-0.06	0.08
D2	0.03	-0.06	0.07
D3	0.05	-0.06	0.06
D4	0.06	-0.06	0.05
D5	-0.01	-0.07	0.06
D6	0.02	-0.07	0.06
D7	0.04	-0.07	0.05
D8	-0.02	-0.08	0.05
D9	0.00	-0.08	0.04
D10	0.03	-0.08	0.04
D11	0.05	-0.07	0.03
D12	0.07	-0.06	0.03
D13	-0.03	-0.08	0.03
D14	-0.01	-0.08	0.02
D15	0.01	-0.08	0.02
D16	0.04	-0.07	0.02
D19	-0.04	-0.08	0.00
D20	-0.02	-0.08	0.01
D21	-0.00	-0.08	0.00
D22	0.02	-0.08	-0.00
D27	0.03	-0.07	-0.03
D30	0.02	-0.07	-0.04
D31	0.04	-0.07	-0.05
D32	0.05	-0.06	-0.05
E1	-0.07	-0.06	-0.01
E4	-0.07	-0.06	-0.03
E6	-0.06	-0.05	-0.05
E7	-0.03	-0.06	-0.06
E8	-0.05	-0.05	-0.07
E11	-0.03	-0.05	-0.10
E13	-0.02	-0.05	-0.11
E14	-0.01	-0.05	-0.10
E15	-0.01	-0.06	-0.09
E17	0.02	-0.07	-0.06
E18	0.04	-0.06	-0.06
E19	0.05	-0.06	-0.07
E21	0.02	-0.06	-0.08
E22	0.04	-0.06	-0.09
E25	0.01	-0.05	-0.09
E26	0.03	-0.05	-0.10
E27	0.05	-0.04	-0.11
E28	0.00	-0.05	-0.11
E29	0.02	-0.04	-0.11
E30	0.03	-0.03	-0.12
E31	-0.08	-0.06	0.01
E32	-0.06	-0.07	0.01
F1	-0.02	0.06	0.07
F2	-0.05	0.06	0.07
F3	-0.07	0.05	0.06
F4	-0.09	0.04	0.06
F5	-0.08	0.02	0.07
F6	-0.09	-0.00	0.06
F7	-0.09	-0.02	0.07
F8	-0.09	-0.04	0.06
F9	-0.07	-0.05	0.06
F10	-0.05	-0.07	0.06
F11	-0.03	-0.07	0.07
F12	-0.05	-0.08	0.03
F13	-0.04	-0.08	0.05
F14	-0.06	-0.07	0.04
F15	-0.08	-0.05	0.04
F16	-0.09	-0.04	0.04
F17	-0.09	-0.02	0.05
F18	-0.10	0.00	0.04
F19	-0.10	0.02	0.05
F20	-0.09	0.04	0.04
F21	-0.08	0.05	0.04
F22	-0.06	0.07	0.05
F23	-0.03	0.07	0.05
F24	-0.04	0.08	0.03
F25	-0.06	0.07	0.03
F26	-0.08	0.05	0.03
F27	-0.10	0.04	0.02
F28	-0.10	0.02	0.03
F29	-0.10	-0.02	0.03
F30	-0.09	-0.05	0.02
F31	-0.07	-0.07	0.03
F32	-0.10	-0.03	0.01
G1	0.08	0.05	-0.05
G3	0.05	0.06	-0.06
G4	0.03	0.07	-0.05
G6	0.05	0.06	-0.08
G7	0.04	0.07	-0.07
G8	0.02	0.07	-0.06
G10	0.05	0.04	-0.11
G12	0.02	0.06	-0.09
G13	0.04	0.04	-0.12
G14	0.03	0.05	-0.11
G15	-0.02	0.06	-0.11
G16	0.01	0.06	-0.10
G17	0.01	0.06	-0.08
G19	-0.01	0.06	-0.09
G20	-0.02	0.06	-0.07
G21	-0.03	0.06	-0.05
G26	-0.06	0.06	-0.03
G27	-0.05	0.06	-0.04
G29	-0.03	0.06	-0.09
G30	-0.04	0.05	-0.08
G31	-0.06	0.07	0.02
H1	0.06	-0.05	0.07
H2	0.06	-0.03	0.09
H3	0.07	-0.00	0.08
H4	0.06	0.02	0.09
H5	0.06	0.04	0.08
H6	0.08	0.02	0.08
H7	0.09	-0.01	0.07
H8	0.07	-0.03	0.07
H9	0.08	-0.05	0.06
H10	0.09	-0.03	0.06
H11	0.08	-0.05	0.04
H12	0.09	-0.03	0.04
H13	0.10	-0.01	0.05
H14	0.09	0.02	0.06
H15	0.08	0.03	0.06
H16	0.10	0.02	0.04
H17	0.09	0.04	0.05
H18	0.10	0.02	0.03
H19	0.09	0.04	0.03
H20	0.10	-0.03	0.02
H22	0.10	-0.00	0.03
H24	0.09	-0.05	0.01
EXG1	0.08	-0.05	-0.03
EXG4	0.09	0.04	-0.03
EXG5	0.11	-0.02	0.01
EXG6	0.11	0.00	0.01
